,petal_width,petal_length,class,type,predicted
1761,1.7,3.73,,boundary,Iris-versicolor
1762,1.7,3.86,,boundary,Iris-versicolor
1763,1.7,4.0,,boundary,Iris-versicolor
1764,1.7,4.14,,boundary,Iris-versicolor
1765,1.7,4.28,,boundary,Iris-versicolor
1766,1.7,4.42,,boundary,Iris-versicolor
1767,1.7,4.55,,boundary,Iris-versicolor
1768,1.7,4.69,,boundary,Iris-versicolor
1769,1.7,4.83,,boundary,Iris-versicolor
1770,1.7,4.97,,boundary,Iris-virginica
1771,1.7,5.11,,boundary,Iris-virginica
1772,1.7,5.24,,boundary,Iris-virginica
1773,1.7,5.38,,boundary,Iris-virginica
1774,1.7,5.52,,boundary,Iris-virginica
1775,1.7,5.66,,boundary,Iris-virginica
1776,1.7,5.8,,boundary,Iris-virginica
1777,1.7,5.93,,boundary,Iris-virginica
1778,1.7,6.07,,boundary,Iris-virginica
1779,1.7,6.21,,boundary,Iris-virginica
1780,1.7,6.35,,boundary,Iris-virginica
1781,1.7,6.49,,boundary,Iris-virginica
1782,1.7,6.62,,boundary,Iris-virginica
1783,1.7,6.76,,boundary,Iris-virginica
1784,1.7,6.9,,boundary,Iris-virginica
1785,1.75,0.0,,boundary,Iris-setosa
1786,1.75,0.14,,boundary,Iris-setosa
1787,1.75,0.28,,boundary,Iris-setosa
1788,1.75,0.41,,boundary,Iris-setosa
1789,1.75,0.55,,boundary,Iris-setosa
1790,1.75,0.69,,boundary,Iris-setosa
1791,1.75,0.83,,boundary,Iris-setosa
1792,1.75,0.97,,boundary,Iris-setosa
1793,1.75,1.1,,boundary,Iris-setosa
1794,1.75,1.24,,boundary,Iris-setosa
1795,1.75,1.38,,boundary,Iris-setosa
1796,1.75,1.52,,boundary,Iris-setosa
1797,1.75,1.66,,boundary,Iris-setosa
1798,1.75,1.79,,boundary,Iris-setosa
1799,1.75,1.93,,boundary,Iris-setosa
1800,1.75,2.07,,boundary,Iris-setosa
1801,1.75,2.21,,boundary,Iris-setosa
1802,1.75,2.35,,boundary,Iris-setosa
1803,1.75,2.48,,boundary,Iris-setosa
1804,1.75,2.62,,boundary,Iris-versicolor
1805,1.75,2.76,,boundary,Iris-versicolor
1806,1.75,2.9,,boundary,Iris-versicolor
1807,1.75,3.04,,boundary,Iris-versicolor
1808,1.75,3.17,,boundary,Iris-versicolor
1809,1.75,3.31,,boundary,Iris-versicolor
1810,1.75,3.45,,boundary,Iris-versicolor
1811,1.75,3.59,,boundary,Iris-versicolor
1812,1.75,3.73,,boundary,Iris-versicolor
1813,1.75,3.86,,boundary,Iris-versicolor
1814,1.75,4.0,,boundary,Iris-versicolor
1815,1.75,4.14,,boundary,Iris-versicolor
1816,1.75,4.28,,boundary,Iris-versicolor
1817,1.75,4.42,,boundary,Iris-versicolor
1818,1.75,4.55,,boundary,Iris-versicolor
1819,1.75,4.69,,boundary,Iris-versicolor
1820,1.75,4.83,,boundary,Iris-versicolor
1821,1.75,4.97,,boundary,Iris-virginica
1822,1.75,5.11,,boundary,Iris-virginica
1823,1.75,5.24,,boundary,Iris-virginica
1824,1.75,5.38,,boundary,Iris-virginica
1825,1.75,5.52,,boundary,Iris-virginica
1826,1.75,5.66,,boundary,Iris-virginica
1827,1.75,5.8,,boundary,Iris-virginica
1828,1.75,5.93,,boundary,Iris-virginica
1829,1.75,6.07,,boundary,Iris-virginica
1830,1.75,6.21,,boundary,Iris-virginica
1831,1.75,6.35,,boundary,Iris-virginica
1832,1.75,6.49,,boundary,Iris-virginica
1833,1.75,6.62,,boundary,Iris-virginica
1834,1.75,6.76,,boundary,Iris-virginica
1835,1.75,6.9,,boundary,Iris-virginica
1836,1.8,0.0,,boundary,Iris-setosa
1837,1.8,0.14,,boundary,Iris-setosa
1838,1.8,0.28,,boundary,Iris-setosa
1839,1.8,0.41,,boundary,Iris-setosa
1840,1.8,0.55,,boundary,Iris-setosa
1841,1.8,0.69,,boundary,Iris-setosa
1842,1.8,0.83,,boundary,Iris-setosa
1843,1.8,0.97,,boundary,Iris-setosa
1844,1.8,1.1,,boundary,Iris-setosa
1845,1.8,1.24,,boundary,Iris-setosa
1846,1.8,1.38,,boundary,Iris-setosa
1847,1.8,1.52,,boundary,Iris-setosa
1848,1.8,1.66,,boundary,Iris-setosa
1849,1.8,1.79,,boundary,Iris-setosa
1850,1.8,1.93,,boundary,Iris-setosa
1851,1.8,2.07,,boundary,Iris-setosa
1852,1.8,2.21,,boundary,Iris-setosa
1853,1.8,2.35,,boundary,Iris-setosa
1854,1.8,2.48,,boundary,Iris-setosa
1855,1.8,2.62,,boundary,Iris-versicolor
1856,1.8,2.76,,boundary,Iris-versicolor
1857,1.8,2.9,,boundary,Iris-versicolor
1858,1.8,3.04,,boundary,Iris-versicolor
1859,1.8,3.17,,boundary,Iris-versicolor
1860,1.8,3.31,,boundary,Iris-versicolor
1861,1.8,3.45,,boundary,Iris-versicolor
1862,1.8,3.59,,boundary,Iris-versicolor
1863,1.8,3.73,,boundary,Iris-versicolor
1864,1.8,3.86,,boundary,Iris-versicolor
1865,1.8,4.0,,boundary,Iris-versicolor
1866,1.8,4.14,,boundary,Iris-versicolor
1867,1.8,4.28,,boundary,Iris-versicolor
1868,1.8,4.42,,boundary,Iris-versicolor
1869,1.8,4.55,,boundary,Iris-versicolor
1870,1.8,4.69,,boundary,Iris-versicolor
1871,1.8,4.83,,boundary,Iris-versicolor
1872,1.8,4.97,,boundary,Iris-virginica
1873,1.8,5.11,,boundary,Iris-virginica
1874,1.8,5.24,,boundary,Iris-virginica
1875,1.8,5.38,,boundary,Iris-virginica
1876,1.8,5.52,,boundary,Iris-virginica
1877,1.8,5.66,,boundary,Iris-virginica
1878,1.8,5.8,,boundary,Iris-virginica
1879,1.8,5.93,,boundary,Iris-virginica
1880,1.8,6.07,,boundary,Iris-virginica
1881,1.8,6.21,,boundary,Iris-virginica
1882,1.8,6.35,,boundary,Iris-virginica
1883,1.8,6.49,,boundary,Iris-virginica
1884,1.8,6.62,,boundary,Iris-virginica
1885,1.8,6.76,,boundary,Iris-virginica
1886,1.8,6.9,,boundary,Iris-virginica
1887,1.85,0.0,,boundary,Iris-setosa
1888,1.85,0.14,,boundary,Iris-setosa
1889,1.85,0.28,,boundary,Iris-setosa
1890,1.85,0.41,,boundary,Iris-setosa
1891,1.85,0.55,,boundary,Iris-setosa
1892,1.85,0.69,,boundary,Iris-setosa
1893,1.85,0.83,,boundary,Iris-setosa
1894,1.85,0.97,,boundary,Iris-setosa
1895,1.85,1.1,,boundary,Iris-setosa
1896,1.85,1.24,,boundary,Iris-setosa
1897,1.85,1.38,,boundary,Iris-setosa
1898,1.85,1.52,,boundary,Iris-setosa
1899,1.85,1.66,,boundary,Iris-setosa
1900,1.85,1.79,,boundary,Iris-setosa
1901,1.85,1.93,,boundary,Iris-setosa
1902,1.85,2.07,,boundary,Iris-setosa
1903,1.85,2.21,,boundary,Iris-setosa
1904,1.85,2.35,,boundary,Iris-setosa
1905,1.85,2.48,,boundary,Iris-setosa
1906,1.85,2.62,,boundary,Iris-versicolor
1907,1.85,2.76,,boundary,Iris-versicolor
1908,1.85,2.9,,boundary,Iris-versicolor
1909,1.85,3.04,,boundary,Iris-versicolor
1910,1.85,3.17,,boundary,Iris-versicolor
1911,1.85,3.31,,boundary,Iris-versicolor
1912,1.85,3.45,,boundary,Iris-versicolor
1913,1.85,3.59,,boundary,Iris-versicolor
1914,1.85,3.73,,boundary,Iris-versicolor
1915,1.85,3.86,,boundary,Iris-versicolor
1916,1.85,4.0,,boundary,Iris-versicolor
1917,1.85,4.14,,boundary,Iris-versicolor
1918,1.85,4.28,,boundary,Iris-versicolor
1919,1.85,4.42,,boundary,Iris-versicolor
1920,1.85,4.55,,boundary,Iris-versicolor
1921,1.85,4.69,,boundary,Iris-versicolor
1922,1.85,4.83,,boundary,Iris-versicolor
1923,1.85,4.97,,boundary,Iris-virginica
1924,1.85,5.11,,boundary,Iris-virginica
1925,1.85,5.24,,boundary,Iris-virginica
1926,1.85,5.38,,boundary,Iris-virginica
1927,1.85,5.52,,boundary,Iris-virginica
1928,1.85,5.66,,boundary,Iris-virginica
1929,1.85,5.8,,boundary,Iris-virginica
1930,1.85,5.93,,boundary,Iris-virginica
1931,1.85,6.07,,boundary,Iris-virginica
1932,1.85,6.21,,boundary,Iris-virginica
1933,1.85,6.35,,boundary,Iris-virginica
1934,1.85,6.49,,boundary,Iris-virginica
1935,1.85,6.62,,boundary,Iris-virginica
1936,1.85,6.76,,boundary,Iris-virginica
1937,1.85,6.9,,boundary,Iris-virginica
1938,1.9,0.0,,boundary,Iris-setosa
1939,1.9,0.14,,boundary,Iris-setosa
1940,1.9,0.28,,boundary,Iris-setosa
1941,1.9,0.41,,boundary,Iris-setosa
1942,1.9,0.55,,boundary,Iris-setosa
1943,1.9,0.69,,boundary,Iris-setosa
1944,1.9,0.83,,boundary,Iris-setosa
1945,1.9,0.97,,boundary,Iris-setosa
1946,1.9,1.1,,boundary,Iris-setosa
1947,1.9,1.24,,boundary,Iris-setosa
1948,1.9,1.38,,boundary,Iris-setosa
1949,1.9,1.52,,boundary,Iris-setosa
1950,1.9,1.66,,boundary,Iris-setosa
1951,1.9,1.79,,boundary,Iris-setosa
1952,1.9,1.93,,boundary,Iris-setosa
1953,1.9,2.07,,boundary,Iris-setosa
1954,1.9,2.21,,boundary,Iris-setosa
1955,1.9,2.35,,boundary,Iris-setosa
1956,1.9,2.48,,boundary,Iris-setosa
1957,1.9,2.62,,boundary,Iris-versicolor
1958,1.9,2.76,,boundary,Iris-versicolor
1959,1.9,2.9,,boundary,Iris-versicolor
1960,1.9,3.04,,boundary,Iris-versicolor
1961,1.9,3.17,,boundary,Iris-versicolor
1962,1.9,3.31,,boundary,Iris-versicolor
1963,1.9,3.45,,boundary,Iris-versicolor
1964,1.9,3.59,,boundary,Iris-versicolor
1965,1.9,3.73,,boundary,Iris-versicolor
1966,1.9,3.86,,boundary,Iris-versicolor
1967,1.9,4.0,,boundary,Iris-versicolor
1968,1.9,4.14,,boundary,Iris-versicolor
1969,1.9,4.28,,boundary,Iris-versicolor
1970,1.9,4.42,,boundary,Iris-versicolor
1971,1.9,4.55,,boundary,Iris-versicolor
1972,1.9,4.69,,boundary,Iris-versicolor
1973,1.9,4.83,,boundary,Iris-virginica
1974,1.9,4.97,,boundary,Iris-virginica
1975,1.9,5.11,,boundary,Iris-virginica
1976,1.9,5.24,,boundary,Iris-virginica
1977,1.9,5.38,,boundary,Iris-virginica
1978,1.9,5.52,,boundary,Iris-virginica
1979,1.9,5.66,,boundary,Iris-virginica
1980,1.9,5.8,,boundary,Iris-virginica
1981,1.9,5.93,,boundary,Iris-virginica
1982,1.9,6.07,,boundary,Iris-virginica
1983,1.9,6.21,,boundary,Iris-virginica
1984,1.9,6.35,,boundary,Iris-virginica
1985,1.9,6.49,,boundary,Iris-virginica
1986,1.9,6.62,,boundary,Iris-virginica
1987,1.9,6.76,,boundary,Iris-virginica
1988,1.9,6.9,,boundary,Iris-virginica
1989,1.95,0.0,,boundary,Iris-setosa
1990,1.95,0.14,,boundary,Iris-setosa
1991,1.95,0.28,,boundary,Iris-setosa
1992,1.95,0.41,,boundary,Iris-setosa
1993,1.95,0.55,,boundary,Iris-setosa
1994,1.95,0.69,,boundary,Iris-setosa
1995,1.95,0.83,,boundary,Iris-setosa
1996,1.95,0.97,,boundary,Iris-setosa
1997,1.95,1.1,,boundary,Iris-setosa
1998,1.95,1.24,,boundary,Iris-setosa
1999,1.95,1.38,,boundary,Iris-setosa
2000,1.95,1.52,,boundary,Iris-setosa
2001,1.95,1.66,,boundary,Iris-setosa
2002,1.95,1.79,,boundary,Iris-setosa
2003,1.95,1.93,,boundary,Iris-setosa
2004,1.95,2.07,,boundary,Iris-setosa
2005,1.95,2.21,,boundary,Iris-setosa
2006,1.95,2.35,,boundary,Iris-setosa
2007,1.95,2.48,,boundary,Iris-setosa
2008,1.95,2.62,,boundary,Iris-versicolor
2009,1.95,2.76,,boundary,Iris-versicolor
2010,1.95,2.9,,boundary,Iris-versicolor
2011,1.95,3.04,,boundary,Iris-versicolor
2012,1.95,3.17,,boundary,Iris-versicolor
2013,1.95,3.31,,boundary,Iris-versicolor
2014,1.95,3.45,,boundary,Iris-versicolor
2015,1.95,3.59,,boundary,Iris-versicolor
2016,1.95,3.73,,boundary,Iris-versicolor
2017,1.95,3.86,,boundary,Iris-versicolor
2018,1.95,4.0,,boundary,Iris-versicolor
2019,1.95,4.14,,boundary,Iris-versicolor
2020,1.95,4.28,,boundary,Iris-versicolor
2021,1.95,4.42,,boundary,Iris-versicolor
2022,1.95,4.55,,boundary,Iris-versicolor
2023,1.95,4.69,,boundary,Iris-versicolor
2024,1.95,4.83,,boundary,Iris-virginica
2025,1.95,4.97,,boundary,Iris-virginica
2026,1.95,5.11,,boundary,Iris-virginica
2027,1.95,5.24,,boundary,Iris-virginica
2028,1.95,5.38,,boundary,Iris-virginica
2029,1.95,5.52,,boundary,Iris-virginica
2030,1.95,5.66,,boundary,Iris-virginica
2031,1.95,5.8,,boundary,Iris-virginica
2032,1.95,5.93,,boundary,Iris-virginica
2033,1.95,6.07,,boundary,Iris-virginica
2034,1.95,6.21,,boundary,Iris-virginica
2035,1.95,6.35,,boundary,Iris-virginica
2036,1.95,6.49,,boundary,Iris-virginica
2037,1.95,6.62,,boundary,Iris-virginica
2038,1.95,6.76,,boundary,Iris-virginica
2039,1.95,6.9,,boundary,Iris-virginica
2040,2.0,0.0,,boundary,Iris-setosa
2041,2.0,0.14,,boundary,Iris-setosa
2042,2.0,0.28,,boundary,Iris-setosa
2043,2.0,0.41,,boundary,Iris-setosa
2044,2.0,0.55,,boundary,Iris-setosa
2045,2.0,0.69,,boundary,Iris-setosa
2046,2.0,0.83,,boundary,Iris-setosa
2047,2.0,0.97,,boundary,Iris-setosa
2048,2.0,1.1,,boundary,Iris-setosa
2049,2.0,1.24,,boundary,Iris-setosa
2050,2.0,1.38,,boundary,Iris-setosa
2051,2.0,1.52,,boundary,Iris-setosa
2052,2.0,1.66,,boundary,Iris-setosa
2053,2.0,1.79,,boundary,Iris-setosa
2054,2.0,1.93,,boundary,Iris-setosa
2055,2.0,2.07,,boundary,Iris-setosa
2056,2.0,2.21,,boundary,Iris-setosa
2057,2.0,2.35,,boundary,Iris-setosa
2058,2.0,2.48,,boundary,Iris-versicolor
2059,2.0,2.62,,boundary,Iris-versicolor
2060,2.0,2.76,,boundary,Iris-versicolor
2061,2.0,2.9,,boundary,Iris-versicolor
2062,2.0,3.04,,boundary,Iris-versicolor
2063,2.0,3.17,,boundary,Iris-versicolor
2064,2.0,3.31,,boundary,Iris-versicolor
2065,2.0,3.45,,boundary,Iris-versicolor
2066,2.0,3.59,,boundary,Iris-versicolor
2067,2.0,3.73,,boundary,Iris-versicolor
2068,2.0,3.86,,boundary,Iris-versicolor
2069,2.0,4.0,,boundary,Iris-versicolor
2070,2.0,4.14,,boundary,Iris-versicolor
2071,2.0,4.28,,boundary,Iris-versicolor
2072,2.0,4.42,,boundary,Iris-versicolor
2073,2.0,4.55,,boundary,Iris-versicolor
2074,2.0,4.69,,boundary,Iris-versicolor
2075,2.0,4.83,,boundary,Iris-virginica
2076,2.0,4.97,,boundary,Iris-virginica
2077,2.0,5.11,,boundary,Iris-virginica
2078,2.0,5.24,,boundary,Iris-virginica
2079,2.0,5.38,,boundary,Iris-virginica
2080,2.0,5.52,,boundary,Iris-virginica
2081,2.0,5.66,,boundary,Iris-virginica
2082,2.0,5.8,,boundary,Iris-virginica
2083,2.0,5.93,,boundary,Iris-virginica
2084,2.0,6.07,,boundary,Iris-virginica
2085,2.0,6.21,,boundary,Iris-virginica
2086,2.0,6.35,,boundary,Iris-virginica
2087,2.0,6.49,,boundary,Iris-virginica
2088,2.0,6.62,,boundary,Iris-virginica
2089,2.0,6.76,,boundary,Iris-virginica
2090,2.0,6.9,,boundary,Iris-virginica
2091,2.05,0.0,,boundary,Iris-setosa
2092,2.05,0.14,,boundary,Iris-setosa
2093,2.05,0.28,,boundary,Iris-setosa
2094,2.05,0.41,,boundary,Iris-setosa
2095,2.05,0.55,,boundary,Iris-setosa
2096,2.05,0.69,,boundary,Iris-setosa
2097,2.05,0.83,,boundary,Iris-setosa
2098,2.05,0.97,,boundary,Iris-setosa
2099,2.05,1.1,,boundary,Iris-setosa
2100,2.05,1.24,,boundary,Iris-setosa
2101,2.05,1.38,,boundary,Iris-setosa
2102,2.05,1.52,,boundary,Iris-setosa
2103,2.05,1.66,,boundary,Iris-setosa
2104,2.05,1.79,,boundary,Iris-setosa
2105,2.05,1.93,,boundary,Iris-setosa
2106,2.05,2.07,,boundary,Iris-setosa
2107,2.05,2.21,,boundary,Iris-setosa
2108,2.05,2.35,,boundary,Iris-setosa
2109,2.05,2.48,,boundary,Iris-versicolor
2110,2.05,2.62,,boundary,Iris-versicolor
2111,2.05,2.76,,boundary,Iris-versicolor
2112,2.05,2.9,,boundary,Iris-versicolor
2113,2.05,3.04,,boundary,Iris-versicolor
2114,2.05,3.17,,boundary,Iris-versicolor
2115,2.05,3.31,,boundary,Iris-versicolor
2116,2.05,3.45,,boundary,Iris-versicolor
2117,2.05,3.59,,boundary,Iris-versicolor
2118,2.05,3.73,,boundary,Iris-versicolor
2119,2.05,3.86,,boundary,Iris-versicolor
2120,2.05,4.0,,boundary,Iris-versicolor
2121,2.05,4.14,,boundary,Iris-versicolor
2122,2.05,4.28,,boundary,Iris-versicolor
2123,2.05,4.42,,boundary,Iris-versicolor
2124,2.05,4.55,,boundary,Iris-versicolor
2125,2.05,4.69,,boundary,Iris-versicolor
2126,2.05,4.83,,boundary,Iris-virginica
2127,2.05,4.97,,boundary,Iris-virginica
2128,2.05,5.11,,boundary,Iris-virginica
2129,2.05,5.24,,boundary,Iris-virginica
2130,2.05,5.38,,boundary,Iris-virginica
2131,2.05,5.52,,boundary,Iris-virginica
2132,2.05,5.66,,boundary,Iris-virginica
2133,2.05,5.8,,boundary,Iris-virginica
2134,2.05,5.93,,boundary,Iris-virginica
2135,2.05,6.07,,boundary,Iris-virginica
2136,2.05,6.21,,boundary,Iris-virginica
2137,2.05,6.35,,boundary,Iris-virginica
2138,2.05,6.49,,boundary,Iris-virginica
2139,2.05,6.62,,boundary,Iris-virginica
2140,2.05,6.76,,boundary,Iris-virginica
2141,2.05,6.9,,boundary,Iris-virginica
2142,2.1,0.0,,boundary,Iris-setosa
2143,2.1,0.14,,boundary,Iris-setosa
2144,2.1,0.28,,boundary,Iris-setosa
2145,2.1,0.41,,boundary,Iris-setosa
2146,2.1,0.55,,boundary,Iris-setosa
2147,2.1,0.69,,boundary,Iris-setosa
2148,2.1,0.83,,boundary,Iris-setosa
2149,2.1,0.97,,boundary,Iris-setosa
2150,2.1,1.1,,boundary,Iris-setosa
2151,2.1,1.24,,boundary,Iris-setosa
2152,2.1,1.38,,boundary,Iris-setosa
2153,2.1,1.52,,boundary,Iris-setosa
2154,2.1,1.66,,boundary,Iris-setosa
2155,2.1,1.79,,boundary,Iris-setosa
2156,2.1,1.93,,boundary,Iris-setosa
2157,2.1,2.07,,boundary,Iris-setosa
2158,2.1,2.21,,boundary,Iris-setosa
2159,2.1,2.35,,boundary,Iris-setosa
2160,2.1,2.48,,boundary,Iris-versicolor
2161,2.1,2.62,,boundary,Iris-versicolor
2162,2.1,2.76,,boundary,Iris-versicolor
2163,2.1,2.9,,boundary,Iris-versicolor
2164,2.1,3.04,,boundary,Iris-versicolor
2165,2.1,3.17,,boundary,Iris-versicolor
2166,2.1,3.31,,boundary,Iris-versicolor
2167,2.1,3.45,,boundary,Iris-versicolor
2168,2.1,3.59,,boundary,Iris-versicolor
2169,2.1,3.73,,boundary,Iris-versicolor
2170,2.1,3.86,,boundary,Iris-versicolor
2171,2.1,4.0,,boundary,Iris-versicolor
2172,2.1,4.14,,boundary,Iris-versicolor
2173,2.1,4.28,,boundary,Iris-versicolor
2174,2.1,4.42,,boundary,Iris-versicolor
2175,2.1,4.55,,boundary,Iris-versicolor
2176,2.1,4.69,,boundary,Iris-versicolor
2177,2.1,4.83,,boundary,Iris-virginica
2178,2.1,4.97,,boundary,Iris-virginica
2179,2.1,5.11,,boundary,Iris-virginica
2180,2.1,5.24,,boundary,Iris-virginica
2181,2.1,5.38,,boundary,Iris-virginica
2182,2.1,5.52,,boundary,Iris-virginica
2183,2.1,5.66,,boundary,Iris-virginica
2184,2.1,5.8,,boundary,Iris-virginica
2185,2.1,5.93,,boundary,Iris-virginica
2186,2.1,6.07,,boundary,Iris-virginica
2187,2.1,6.21,,boundary,Iris-virginica
2188,2.1,6.35,,boundary,Iris-virginica
2189,2.1,6.49,,boundary,Iris-virginica
2190,2.1,6.62,,boundary,Iris-virginica
2191,2.1,6.76,,boundary,Iris-virginica
2192,2.1,6.9,,boundary,Iris-virginica
2193,2.15,0.0,,boundary,Iris-setosa
2194,2.15,0.14,,boundary,Iris-setosa
2195,2.15,0.28,,boundary,Iris-setosa
2196,2.15,0.41,,boundary,Iris-setosa
2197,2.15,0.55,,boundary,Iris-setosa
2198,2.15,0.69,,boundary,Iris-setosa
2199,2.15,0.83,,boundary,Iris-setosa
2200,2.15,0.97,,boundary,Iris-setosa
2201,2.15,1.1,,boundary,Iris-setosa
2202,2.15,1.24,,boundary,Iris-setosa
2203,2.15,1.38,,boundary,Iris-setosa
2204,2.15,1.52,,boundary,Iris-setosa
2205,2.15,1.66,,boundary,Iris-setosa
2206,2.15,1.79,,boundary,Iris-setosa
2207,2.15,1.93,,boundary,Iris-setosa
2208,2.15,2.07,,boundary,Iris-setosa
2209,2.15,2.21,,boundary,Iris-setosa
2210,2.15,2.35,,boundary,Iris-setosa
2211,2.15,2.48,,boundary,Iris-versicolor
2212,2.15,2.62,,boundary,Iris-versicolor
2213,2.15,2.76,,boundary,Iris-versicolor
2214,2.15,2.9,,boundary,Iris-versicolor
2215,2.15,3.04,,boundary,Iris-versicolor
2216,2.15,3.17,,boundary,Iris-versicolor
2217,2.15,3.31,,boundary,Iris-versicolor
2218,2.15,3.45,,boundary,Iris-versicolor
2219,2.15,3.59,,boundary,Iris-versicolor
2220,2.15,3.73,,boundary,Iris-versicolor
2221,2.15,3.86,,boundary,Iris-versicolor
2222,2.15,4.0,,boundary,Iris-versicolor
2223,2.15,4.14,,boundary,Iris-versicolor
2224,2.15,4.28,,boundary,Iris-versicolor
2225,2.15,4.42,,boundary,Iris-versicolor
2226,2.15,4.55,,boundary,Iris-versicolor
2227,2.15,4.69,,boundary,Iris-virginica
2228,2.15,4.83,,boundary,Iris-virginica
2229,2.15,4.97,,boundary,Iris-virginica
2230,2.15,5.11,,boundary,Iris-virginica
2231,2.15,5.24,,boundary,Iris-virginica
2232,2.15,5.38,,boundary,Iris-virginica
2233,2.15,5.52,,boundary,Iris-virginica
2234,2.15,5.66,,boundary,Iris-virginica
2235,2.15,5.8,,boundary,Iris-virginica
2236,2.15,5.93,,boundary,Iris-virginica
2237,2.15,6.07,,boundary,Iris-virginica
2238,2.15,6.21,,boundary,Iris-virginica
2239,2.15,6.35,,boundary,Iris-virginica
2240,2.15,6.49,,boundary,Iris-virginica
2241,2.15,6.62,,boundary,Iris-virginica
2242,2.15,6.76,,boundary,Iris-virginica
2243,2.15,6.9,,boundary,Iris-virginica
2244,2.2,0.0,,boundary,Iris-setosa
2245,2.2,0.14,,boundary,Iris-setosa
2246,2.2,0.28,,boundary,Iris-setosa
2247,2.2,0.41,,boundary,Iris-setosa
2248,2.2,0.55,,boundary,Iris-setosa
2249,2.2,0.69,,boundary,Iris-setosa
2250,2.2,0.83,,boundary,Iris-setosa
2251,2.2,0.97,,boundary,Iris-setosa
2252,2.2,1.1,,boundary,Iris-setosa
2253,2.2,1.24,,boundary,Iris-setosa
2254,2.2,1.38,,boundary,Iris-setosa
2255,2.2,1.52,,boundary,Iris-setosa
2256,2.2,1.66,,boundary,Iris-setosa
2257,2.2,1.79,,boundary,Iris-setosa
2258,2.2,1.93,,boundary,Iris-setosa
2259,2.2,2.07,,boundary,Iris-setosa
2260,2.2,2.21,,boundary,Iris-setosa
2261,2.2,2.35,,boundary,Iris-setosa
2262,2.2,2.48,,boundary,Iris-versicolor
2263,2.2,2.62,,boundary,Iris-versicolor
2264,2.2,2.76,,boundary,Iris-versicolor
2265,2.2,2.9,,boundary,Iris-versicolor
2266,2.2,3.04,,boundary,Iris-versicolor
2267,2.2,3.17,,boundary,Iris-versicolor
2268,2.2,3.31,,boundary,Iris-versicolor
2269,2.2,3.45,,boundary,Iris-versicolor
2270,2.2,3.59,,boundary,Iris-versicolor
2271,2.2,3.73,,boundary,Iris-versicolor
2272,2.2,3.86,,boundary,Iris-versicolor
2273,2.2,4.0,,boundary,Iris-versicolor
2274,2.2,4.14,,boundary,Iris-versicolor
2275,2.2,4.28,,boundary,Iris-versicolor
2276,2.2,4.42,,boundary,Iris-versicolor
2277,2.2,4.55,,boundary,Iris-versicolor
2278,2.2,4.69,,boundary,Iris-virginica
2279,2.2,4.83,,boundary,Iris-virginica
2280,2.2,4.97,,boundary,Iris-virginica
2281,2.2,5.11,,boundary,Iris-virginica
2282,2.2,5.24,,boundary,Iris-virginica
2283,2.2,5.38,,boundary,Iris-virginica
2284,2.2,5.52,,boundary,Iris-virginica
2285,2.2,5.66,,boundary,Iris-virginica
2286,2.2,5.8,,boundary,Iris-virginica
2287,2.2,5.93,,boundary,Iris-virginica
2288,2.2,6.07,,boundary,Iris-virginica
2289,2.2,6.21,,boundary,Iris-virginica
2290,2.2,6.35,,boundary,Iris-virginica
2291,2.2,6.49,,boundary,Iris-virginica
2292,2.2,6.62,,boundary,Iris-virginica
2293,2.2,6.76,,boundary,Iris-virginica
2294,2.2,6.9,,boundary,Iris-virginica
2295,2.25,0.0,,boundary,Iris-setosa
2296,2.25,0.14,,boundary,Iris-setosa
2297,2.25,0.28,,boundary,Iris-setosa
2298,2.25,0.41,,boundary,Iris-setosa
2299,2.25,0.55,,boundary,Iris-setosa
2300,2.25,0.69,,boundary,Iris-setosa
2301,2.25,0.83,,boundary,Iris-setosa
2302,2.25,0.97,,boundary,Iris-setosa
2303,2.25,1.1,,boundary,Iris-setosa
2304,2.25,1.24,,boundary,Iris-setosa
2305,2.25,1.38,,boundary,Iris-setosa
2306,2.25,1.52,,boundary,Iris-setosa
2307,2.25,1.66,,boundary,Iris-setosa
2308,2.25,1.79,,boundary,Iris-setosa
2309,2.25,1.93,,boundary,Iris-setosa
2310,2.25,2.07,,boundary,Iris-setosa
2311,2.25,2.21,,boundary,Iris-setosa
2312,2.25,2.35,,boundary,Iris-setosa
2313,2.25,2.48,,boundary,Iris-versicolor
2314,2.25,2.62,,boundary,Iris-versicolor
2315,2.25,2.76,,boundary,Iris-versicolor
2316,2.25,2.9,,boundary,Iris-versicolor
2317,2.25,3.04,,boundary,Iris-versicolor
2318,2.25,3.17,,boundary,Iris-versicolor
2319,2.25,3.31,,boundary,Iris-versicolor
2320,2.25,3.45,,boundary,Iris-versicolor
2321,2.25,3.59,,boundary,Iris-versicolor
2322,2.25,3.73,,boundary,Iris-versicolor
2323,2.25,3.86,,boundary,Iris-versicolor
2324,2.25,4.0,,boundary,Iris-versicolor
2325,2.25,4.14,,boundary,Iris-versicolor
2326,2.25,4.28,,boundary,Iris-versicolor
2327,2.25,4.42,,boundary,Iris-versicolor
2328,2.25,4.55,,boundary,Iris-versicolor
2329,2.25,4.69,,boundary,Iris-virginica
2330,2.25,4.83,,boundary,Iris-virginica
2331,2.25,4.97,,boundary,Iris-virginica
2332,2.25,5.11,,boundary,Iris-virginica
2333,2.25,5.24,,boundary,Iris-virginica
2334,2.25,5.38,,boundary,Iris-virginica
