,petal_width,petal_length,class,type,predicted
7664,1.87,6.14,,boundary,Iris-virginica
7665,1.87,6.21,,boundary,Iris-virginica
7666,1.87,6.28,,boundary,Iris-virginica
7667,1.87,6.35,,boundary,Iris-virginica
7668,1.87,6.42,,boundary,Iris-virginica
7669,1.87,6.49,,boundary,Iris-virginica
7670,1.87,6.55,,boundary,Iris-virginica
7671,1.87,6.62,,boundary,Iris-virginica
7672,1.87,6.69,,boundary,Iris-virginica
7673,1.87,6.76,,boundary,Iris-virginica
7674,1.87,6.83,,boundary,Iris-virginica
7675,1.87,6.9,,boundary,Iris-virginica
7676,1.9,0.0,,boundary,Iris-setosa
7677,1.9,0.07,,boundary,Iris-setosa
7678,1.9,0.14,,boundary,Iris-setosa
7679,1.9,0.21,,boundary,Iris-setosa
7680,1.9,0.28,,boundary,Iris-setosa
7681,1.9,0.35,,boundary,Iris-setosa
7682,1.9,0.41,,boundary,Iris-setosa
7683,1.9,0.48,,boundary,Iris-setosa
7684,1.9,0.55,,boundary,Iris-setosa
7685,1.9,0.62,,boundary,Iris-setosa
7686,1.9,0.69,,boundary,Iris-setosa
7687,1.9,0.76,,boundary,Iris-setosa
7688,1.9,0.83,,boundary,Iris-setosa
7689,1.9,0.9,,boundary,Iris-setosa
7690,1.9,0.97,,boundary,Iris-setosa
7691,1.9,1.03,,boundary,Iris-setosa
7692,1.9,1.1,,boundary,Iris-setosa
7693,1.9,1.17,,boundary,Iris-setosa
7694,1.9,1.24,,boundary,Iris-setosa
7695,1.9,1.31,,boundary,Iris-setosa
7696,1.9,1.38,,boundary,Iris-setosa
7697,1.9,1.45,,boundary,Iris-setosa
7698,1.9,1.52,,boundary,Iris-setosa
7699,1.9,1.59,,boundary,Iris-setosa
7700,1.9,1.66,,boundary,Iris-setosa
7701,1.9,1.72,,boundary,Iris-setosa
7702,1.9,1.79,,boundary,Iris-setosa
7703,1.9,1.86,,boundary,Iris-setosa
7704,1.9,1.93,,boundary,Iris-setosa
7705,1.9,2.0,,boundary,Iris-setosa
7706,1.9,2.07,,boundary,Iris-setosa
7707,1.9,2.14,,boundary,Iris-setosa
7708,1.9,2.21,,boundary,Iris-setosa
7709,1.9,2.28,,boundary,Iris-versicolor
7710,1.9,2.35,,boundary,Iris-versicolor
7711,1.9,2.41,,boundary,Iris-versicolor
7712,1.9,2.48,,boundary,Iris-versicolor
7713,1.9,2.55,,boundary,Iris-versicolor
7714,1.9,2.62,,boundary,Iris-versicolor
7715,1.9,2.69,,boundary,Iris-versicolor
7716,1.9,2.76,,boundary,Iris-versicolor
7717,1.9,2.83,,boundary,Iris-versicolor
7718,1.9,2.9,,boundary,Iris-versicolor
7719,1.9,2.97,,boundary,Iris-versicolor
7720,1.9,3.04,,boundary,Iris-versicolor
7721,1.9,3.1,,boundary,Iris-versicolor
7722,1.9,3.17,,boundary,Iris-versicolor
7723,1.9,3.24,,boundary,Iris-versicolor
7724,1.9,3.31,,boundary,Iris-versicolor
7725,1.9,3.38,,boundary,Iris-versicolor
7726,1.9,3.45,,boundary,Iris-versicolor
7727,1.9,3.52,,boundary,Iris-versicolor
7728,1.9,3.59,,boundary,Iris-versicolor
7729,1.9,3.66,,boundary,Iris-versicolor
7730,1.9,3.73,,boundary,Iris-versicolor
7731,1.9,3.79,,boundary,Iris-versicolor
7732,1.9,3.86,,boundary,Iris-versicolor
7733,1.9,3.93,,boundary,Iris-versicolor
7734,1.9,4.0,,boundary,Iris-versicolor
7735,1.9,4.07,,boundary,Iris-versicolor
7736,1.9,4.14,,boundary,Iris-versicolor
7737,1.9,4.21,,boundary,Iris-versicolor
7738,1.9,4.28,,boundary,Iris-versicolor
7739,1.9,4.35,,boundary,Iris-versicolor
7740,1.9,4.42,,boundary,Iris-versicolor
7741,1.9,4.48,,boundary,Iris-versicolor
7742,1.9,4.55,,boundary,Iris-versicolor
7743,1.9,4.62,,boundary,Iris-virginica
7744,1.9,4.69,,boundary,Iris-virginica
7745,1.9,4.76,,boundary,Iris-virginica
7746,1.9,4.83,,boundary,Iris-virginica
7747,1.9,4.9,,boundary,Iris-virginica
7748,1.9,4.97,,boundary,Iris-virginica
7749,1.9,5.04,,boundary,Iris-virginica
7750,1.9,5.11,,boundary,Iris-virginica
7751,1.9,5.17,,boundary,Iris-virginica
7752,1.9,5.24,,boundary,Iris-virginica
7753,1.9,5.31,,boundary,Iris-virginica
7754,1.9,5.38,,boundary,Iris-virginica
7755,1.9,5.45,,boundary,Iris-virginica
7756,1.9,5.52,,boundary,Iris-virginica
7757,1.9,5.59,,boundary,Iris-virginica
7758,1.9,5.66,,boundary,Iris-virginica
7759,1.9,5.73,,boundary,Iris-virginica
7760,1.9,5.8,,boundary,Iris-virginica
7761,1.9,5.86,,boundary,Iris-virginica
7762,1.9,5.93,,boundary,Iris-virginica
7763,1.9,6.0,,boundary,Iris-virginica
7764,1.9,6.07,,boundary,Iris-virginica
7765,1.9,6.14,,boundary,Iris-virginica
7766,1.9,6.21,,boundary,Iris-virginica
7767,1.9,6.28,,boundary,Iris-virginica
7768,1.9,6.35,,boundary,Iris-virginica
7769,1.9,6.42,,boundary,Iris-virginica
7770,1.9,6.49,,boundary,Iris-virginica
7771,1.9,6.55,,boundary,Iris-virginica
7772,1.9,6.62,,boundary,Iris-virginica
7773,1.9,6.69,,boundary,Iris-virginica
7774,1.9,6.76,,boundary,Iris-virginica
7775,1.9,6.83,,boundary,Iris-virginica
7776,1.9,6.9,,boundary,Iris-virginica
7777,1.92,0.0,,boundary,Iris-setosa
7778,1.92,0.07,,boundary,Iris-setosa
7779,1.92,0.14,,boundary,Iris-setosa
7780,1.92,0.21,,boundary,Iris-setosa
7781,1.92,0.28,,boundary,Iris-setosa
7782,1.92,0.35,,boundary,Iris-setosa
7783,1.92,0.41,,boundary,Iris-setosa
7784,1.92,0.48,,boundary,Iris-setosa
7785,1.92,0.55,,boundary,Iris-setosa
7786,1.92,0.62,,boundary,Iris-setosa
7787,1.92,0.69,,boundary,Iris-setosa
7788,1.92,0.76,,boundary,Iris-setosa
7789,1.92,0.83,,boundary,Iris-setosa
7790,1.92,0.9,,boundary,Iris-setosa
7791,1.92,0.97,,boundary,Iris-setosa
7792,1.92,1.03,,boundary,Iris-setosa
7793,1.92,1.1,,boundary,Iris-setosa
7794,1.92,1.17,,boundary,Iris-setosa
7795,1.92,1.24,,boundary,Iris-setosa
7796,1.92,1.31,,boundary,Iris-setosa
7797,1.92,1.38,,boundary,Iris-setosa
7798,1.92,1.45,,boundary,Iris-setosa
7799,1.92,1.52,,boundary,Iris-setosa
7800,1.92,1.59,,boundary,Iris-setosa
7801,1.92,1.66,,boundary,Iris-setosa
7802,1.92,1.72,,boundary,Iris-setosa
7803,1.92,1.79,,boundary,Iris-setosa
7804,1.92,1.86,,boundary,Iris-setosa
7805,1.92,1.93,,boundary,Iris-setosa
7806,1.92,2.0,,boundary,Iris-setosa
7807,1.92,2.07,,boundary,Iris-setosa
7808,1.92,2.14,,boundary,Iris-setosa
7809,1.92,2.21,,boundary,Iris-setosa
7810,1.92,2.28,,boundary,Iris-versicolor
7811,1.92,2.35,,boundary,Iris-versicolor
7812,1.92,2.41,,boundary,Iris-versicolor
7813,1.92,2.48,,boundary,Iris-versicolor
7814,1.92,2.55,,boundary,Iris-versicolor
7815,1.92,2.62,,boundary,Iris-versicolor
7816,1.92,2.69,,boundary,Iris-versicolor
7817,1.92,2.76,,boundary,Iris-versicolor
7818,1.92,2.83,,boundary,Iris-versicolor
7819,1.92,2.9,,boundary,Iris-versicolor
7820,1.92,2.97,,boundary,Iris-versicolor
7821,1.92,3.04,,boundary,Iris-versicolor
7822,1.92,3.1,,boundary,Iris-versicolor
7823,1.92,3.17,,boundary,Iris-versicolor
7824,1.92,3.24,,boundary,Iris-versicolor
7825,1.92,3.31,,boundary,Iris-versicolor
7826,1.92,3.38,,boundary,Iris-versicolor
7827,1.92,3.45,,boundary,Iris-versicolor
7828,1.92,3.52,,boundary,Iris-versicolor
7829,1.92,3.59,,boundary,Iris-versicolor
7830,1.92,3.66,,boundary,Iris-versicolor
7831,1.92,3.73,,boundary,Iris-versicolor
7832,1.92,3.79,,boundary,Iris-versicolor
7833,1.92,3.86,,boundary,Iris-versicolor
7834,1.92,3.93,,boundary,Iris-versicolor
7835,1.92,4.0,,boundary,Iris-versicolor
7836,1.92,4.07,,boundary,Iris-versicolor
7837,1.92,4.14,,boundary,Iris-versicolor
7838,1.92,4.21,,boundary,Iris-versicolor
7839,1.92,4.28,,boundary,Iris-versicolor
7840,1.92,4.35,,boundary,Iris-versicolor
7841,1.92,4.42,,boundary,Iris-versicolor
7842,1.92,4.48,,boundary,Iris-versicolor
7843,1.92,4.55,,boundary,Iris-versicolor
7844,1.92,4.62,,boundary,Iris-virginica
7845,1.92,4.69,,boundary,Iris-virginica
7846,1.92,4.76,,boundary,Iris-virginica
7847,1.92,4.83,,boundary,Iris-virginica
7848,1.92,4.9,,boundary,Iris-virginica
7849,1.92,4.97,,boundary,Iris-virginica
7850,1.92,5.04,,boundary,Iris-virginica
7851,1.92,5.11,,boundary,Iris-virginica
7852,1.92,5.17,,boundary,Iris-virginica
7853,1.92,5.24,,boundary,Iris-virginica
7854,1.92,5.31,,boundary,Iris-virginica
7855,1.92,5.38,,boundary,Iris-virginica
7856,1.92,5.45,,boundary,Iris-virginica
7857,1.92,5.52,,boundary,Iris-virginica
7858,1.92,5.59,,boundary,Iris-virginica
7859,1.92,5.66,,boundary,Iris-virginica
7860,1.92,5.73,,boundary,Iris-virginica
7861,1.92,5.8,,boundary,Iris-virginica
7862,1.92,5.86,,boundary,Iris-virginica
7863,1.92,5.93,,boundary,Iris-virginica
7864,1.92,6.0,,boundary,Iris-virginica
7865,1.92,6.07,,boundary,Iris-virginica
7866,1.92,6.14,,boundary,Iris-virginica
7867,1.92,6.21,,boundary,Iris-virginica
7868,1.92,6.28,,boundary,Iris-virginica
7869,1.92,6.35,,boundary,Iris-virginica
7870,1.92,6.42,,boundary,Iris-virginica
7871,1.92,6.49,,boundary,Iris-virginica
7872,1.92,6.55,,boundary,Iris-virginica
7873,1.92,6.62,,boundary,Iris-virginica
7874,1.92,6.69,,boundary,Iris-virginica
7875,1.92,6.76,,boundary,Iris-virginica
7876,1.92,6.83,,boundary,Iris-virginica
7877,1.92,6.9,,boundary,Iris-virginica
7878,1.95,0.0,,boundary,Iris-setosa
7879,1.95,0.07,,boundary,Iris-setosa
7880,1.95,0.14,,boundary,Iris-setosa
7881,1.95,0.21,,boundary,Iris-setosa
7882,1.95,0.28,,boundary,Iris-setosa
7883,1.95,0.35,,boundary,Iris-setosa
7884,1.95,0.41,,boundary,Iris-setosa
7885,1.95,0.48,,boundary,Iris-setosa
7886,1.95,0.55,,boundary,Iris-setosa
7887,1.95,0.62,,boundary,Iris-setosa
7888,1.95,0.69,,boundary,Iris-setosa
7889,1.95,0.76,,boundary,Iris-setosa
7890,1.95,0.83,,boundary,Iris-setosa
7891,1.95,0.9,,boundary,Iris-setosa
7892,1.95,0.97,,boundary,Iris-setosa
7893,1.95,1.03,,boundary,Iris-setosa
7894,1.95,1.1,,boundary,Iris-setosa
7895,1.95,1.17,,boundary,Iris-setosa
7896,1.95,1.24,,boundary,Iris-setosa
7897,1.95,1.31,,boundary,Iris-setosa
7898,1.95,1.38,,boundary,Iris-setosa
7899,1.95,1.45,,boundary,Iris-setosa
7900,1.95,1.52,,boundary,Iris-setosa
7901,1.95,1.59,,boundary,Iris-setosa
7902,1.95,1.66,,boundary,Iris-setosa
7903,1.95,1.72,,boundary,Iris-setosa
7904,1.95,1.79,,boundary,Iris-setosa
7905,1.95,1.86,,boundary,Iris-setosa
7906,1.95,1.93,,boundary,Iris-setosa
7907,1.95,2.0,,boundary,Iris-setosa
7908,1.95,2.07,,boundary,Iris-setosa
7909,1.95,2.14,,boundary,Iris-setosa
7910,1.95,2.21,,boundary,Iris-setosa
7911,1.95,2.28,,boundary,Iris-versicolor
7912,1.95,2.35,,boundary,Iris-versicolor
7913,1.95,2.41,,boundary,Iris-versicolor
7914,1.95,2.48,,boundary,Iris-versicolor
7915,1.95,2.55,,boundary,Iris-versicolor
7916,1.95,2.62,,boundary,Iris-versicolor
7917,1.95,2.69,,boundary,Iris-versicolor
7918,1.95,2.76,,boundary,Iris-versicolor
7919,1.95,2.83,,boundary,Iris-versicolor
7920,1.95,2.9,,boundary,Iris-versicolor
7921,1.95,2.97,,boundary,Iris-versicolor
7922,1.95,3.04,,boundary,Iris-versicolor
7923,1.95,3.1,,boundary,Iris-versicolor
7924,1.95,3.17,,boundary,Iris-versicolor
7925,1.95,3.24,,boundary,Iris-versicolor
7926,1.95,3.31,,boundary,Iris-versicolor
7927,1.95,3.38,,boundary,Iris-versicolor
7928,1.95,3.45,,boundary,Iris-versicolor
7929,1.95,3.52,,boundary,Iris-versicolor
7930,1.95,3.59,,boundary,Iris-versicolor
7931,1.95,3.66,,boundary,Iris-versicolor
7932,1.95,3.73,,boundary,Iris-versicolor
7933,1.95,3.79,,boundary,Iris-versicolor
7934,1.95,3.86,,boundary,Iris-versicolor
7935,1.95,3.93,,boundary,Iris-versicolor
7936,1.95,4.0,,boundary,Iris-versicolor
7937,1.95,4.07,,boundary,Iris-versicolor
7938,1.95,4.14,,boundary,Iris-versicolor
7939,1.95,4.21,,boundary,Iris-versicolor
7940,1.95,4.28,,boundary,Iris-versicolor
7941,1.95,4.35,,boundary,Iris-versicolor
7942,1.95,4.42,,boundary,Iris-versicolor
7943,1.95,4.48,,boundary,Iris-versicolor
7944,1.95,4.55,,boundary,Iris-versicolor
7945,1.95,4.62,,boundary,Iris-virginica
7946,1.95,4.69,,boundary,Iris-virginica
7947,1.95,4.76,,boundary,Iris-virginica
7948,1.95,4.83,,boundary,Iris-virginica
7949,1.95,4.9,,boundary,Iris-virginica
7950,1.95,4.97,,boundary,Iris-virginica
7951,1.95,5.04,,boundary,Iris-virginica
7952,1.95,5.11,,boundary,Iris-virginica
7953,1.95,5.17,,boundary,Iris-virginica
7954,1.95,5.24,,boundary,Iris-virginica
7955,1.95,5.31,,boundary,Iris-virginica
7956,1.95,5.38,,boundary,Iris-virginica
7957,1.95,5.45,,boundary,Iris-virginica
7958,1.95,5.52,,boundary,Iris-virginica
7959,1.95,5.59,,boundary,Iris-virginica
7960,1.95,5.66,,boundary,Iris-virginica
7961,1.95,5.73,,boundary,Iris-virginica
7962,1.95,5.8,,boundary,Iris-virginica
7963,1.95,5.86,,boundary,Iris-virginica
7964,1.95,5.93,,boundary,Iris-virginica
7965,1.95,6.0,,boundary,Iris-virginica
7966,1.95,6.07,,boundary,Iris-virginica
7967,1.95,6.14,,boundary,Iris-virginica
7968,1.95,6.21,,boundary,Iris-virginica
7969,1.95,6.28,,boundary,Iris-virginica
7970,1.95,6.35,,boundary,Iris-virginica
7971,1.95,6.42,,boundary,Iris-virginica
7972,1.95,6.49,,boundary,Iris-virginica
7973,1.95,6.55,,boundary,Iris-virginica
7974,1.95,6.62,,boundary,Iris-virginica
7975,1.95,6.69,,boundary,Iris-virginica
7976,1.95,6.76,,boundary,Iris-virginica
7977,1.95,6.83,,boundary,Iris-virginica
7978,1.95,6.9,,boundary,Iris-virginica
7979,1.97,0.0,,boundary,Iris-setosa
7980,1.97,0.07,,boundary,Iris-setosa
7981,1.97,0.14,,boundary,Iris-setosa
7982,1.97,0.21,,boundary,Iris-setosa
7983,1.97,0.28,,boundary,Iris-setosa
7984,1.97,0.35,,boundary,Iris-setosa
7985,1.97,0.41,,boundary,Iris-setosa
7986,1.97,0.48,,boundary,Iris-setosa
7987,1.97,0.55,,boundary,Iris-setosa
7988,1.97,0.62,,boundary,Iris-setosa
7989,1.97,0.69,,boundary,Iris-setosa
7990,1.97,0.76,,boundary,Iris-setosa
7991,1.97,0.83,,boundary,Iris-setosa
7992,1.97,0.9,,boundary,Iris-setosa
7993,1.97,0.97,,boundary,Iris-setosa
7994,1.97,1.03,,boundary,Iris-setosa
7995,1.97,1.1,,boundary,Iris-setosa
7996,1.97,1.17,,boundary,Iris-setosa
7997,1.97,1.24,,boundary,Iris-setosa
7998,1.97,1.31,,boundary,Iris-setosa
7999,1.97,1.38,,boundary,Iris-setosa
8000,1.97,1.45,,boundary,Iris-setosa
8001,1.97,1.52,,boundary,Iris-setosa
8002,1.97,1.59,,boundary,Iris-setosa
8003,1.97,1.66,,boundary,Iris-setosa
8004,1.97,1.72,,boundary,Iris-setosa
8005,1.97,1.79,,boundary,Iris-setosa
8006,1.97,1.86,,boundary,Iris-setosa
8007,1.97,1.93,,boundary,Iris-setosa
8008,1.97,2.0,,boundary,Iris-setosa
8009,1.97,2.07,,boundary,Iris-setosa
8010,1.97,2.14,,boundary,Iris-setosa
8011,1.97,2.21,,boundary,Iris-setosa
8012,1.97,2.28,,boundary,Iris-versicolor
8013,1.97,2.35,,boundary,Iris-versicolor
8014,1.97,2.41,,boundary,Iris-versicolor
8015,1.97,2.48,,boundary,Iris-versicolor
8016,1.97,2.55,,boundary,Iris-versicolor
8017,1.97,2.62,,boundary,Iris-versicolor
8018,1.97,2.69,,boundary,Iris-versicolor
8019,1.97,2.76,,boundary,Iris-versicolor
8020,1.97,2.83,,boundary,Iris-versicolor
8021,1.97,2.9,,boundary,Iris-versicolor
8022,1.97,2.97,,boundary,Iris-versicolor
8023,1.97,3.04,,boundary,Iris-versicolor
8024,1.97,3.1,,boundary,Iris-versicolor
8025,1.97,3.17,,boundary,Iris-versicolor
8026,1.97,3.24,,boundary,Iris-versicolor
8027,1.97,3.31,,boundary,Iris-versicolor
8028,1.97,3.38,,boundary,Iris-versicolor
8029,1.97,3.45,,boundary,Iris-versicolor
8030,1.97,3.52,,boundary,Iris-versicolor
8031,1.97,3.59,,boundary,Iris-versicolor
8032,1.97,3.66,,boundary,Iris-versicolor
8033,1.97,3.73,,boundary,Iris-versicolor
8034,1.97,3.79,,boundary,Iris-versicolor
8035,1.97,3.86,,boundary,Iris-versicolor
8036,1.97,3.93,,boundary,Iris-versicolor
8037,1.97,4.0,,boundary,Iris-versicolor
8038,1.97,4.07,,boundary,Iris-versicolor
8039,1.97,4.14,,boundary,Iris-versicolor
8040,1.97,4.21,,boundary,Iris-versicolor
8041,1.97,4.28,,boundary,Iris-versicolor
8042,1.97,4.35,,boundary,Iris-versicolor
8043,1.97,4.42,,boundary,Iris-versicolor
8044,1.97,4.48,,boundary,Iris-versicolor
8045,1.97,4.55,,boundary,Iris-virginica
8046,1.97,4.62,,boundary,Iris-virginica
8047,1.97,4.69,,boundary,Iris-virginica
8048,1.97,4.76,,boundary,Iris-virginica
8049,1.97,4.83,,boundary,Iris-virginica
8050,1.97,4.9,,boundary,Iris-virginica
8051,1.97,4.97,,boundary,Iris-virginica
8052,1.97,5.04,,boundary,Iris-virginica
8053,1.97,5.11,,boundary,Iris-virginica
8054,1.97,5.17,,boundary,Iris-virginica
8055,1.97,5.24,,boundary,Iris-virginica
8056,1.97,5.31,,boundary,Iris-virginica
8057,1.97,5.38,,boundary,Iris-virginica
8058,1.97,5.45,,boundary,Iris-virginica
8059,1.97,5.52,,boundary,Iris-virginica
8060,1.97,5.59,,boundary,Iris-virginica
8061,1.97,5.66,,boundary,Iris-virginica
8062,1.97,5.73,,boundary,Iris-virginica
8063,1.97,5.8,,boundary,Iris-virginica
8064,1.97,5.86,,boundary,Iris-virginica
8065,1.97,5.93,,boundary,Iris-virginica
8066,1.97,6.0,,boundary,Iris-virginica
8067,1.97,6.07,,boundary,Iris-virginica
8068,1.97,6.14,,boundary,Iris-virginica
8069,1.97,6.21,,boundary,Iris-virginica
8070,1.97,6.28,,boundary,Iris-virginica
8071,1.97,6.35,,boundary,Iris-virginica
8072,1.97,6.42,,boundary,Iris-virginica
8073,1.97,6.49,,boundary,Iris-virginica
8074,1.97,6.55,,boundary,Iris-virginica
8075,1.97,6.62,,boundary,Iris-virginica
8076,1.97,6.69,,boundary,Iris-virginica
8077,1.97,6.76,,boundary,Iris-virginica
8078,1.97,6.83,,boundary,Iris-virginica
8079,1.97,6.9,,boundary,Iris-virginica
8080,2.0,0.0,,boundary,Iris-setosa
8081,2.0,0.07,,boundary,Iris-setosa
8082,2.0,0.14,,boundary,Iris-setosa
8083,2.0,0.21,,boundary,Iris-setosa
8084,2.0,0.28,,boundary,Iris-setosa
8085,2.0,0.35,,boundary,Iris-setosa
8086,2.0,0.41,,boundary,Iris-setosa
8087,2.0,0.48,,boundary,Iris-setosa
8088,2.0,0.55,,boundary,Iris-setosa
8089,2.0,0.62,,boundary,Iris-setosa
8090,2.0,0.69,,boundary,Iris-setosa
8091,2.0,0.76,,boundary,Iris-setosa
8092,2.0,0.83,,boundary,Iris-setosa
8093,2.0,0.9,,boundary,Iris-setosa
8094,2.0,0.97,,boundary,Iris-setosa
8095,2.0,1.03,,boundary,Iris-setosa
8096,2.0,1.1,,boundary,Iris-setosa
8097,2.0,1.17,,boundary,Iris-setosa
8098,2.0,1.24,,boundary,Iris-setosa
8099,2.0,1.31,,boundary,Iris-setosa
8100,2.0,1.38,,boundary,Iris-setosa
8101,2.0,1.45,,boundary,Iris-setosa
8102,2.0,1.52,,boundary,Iris-setosa
8103,2.0,1.59,,boundary,Iris-setosa
8104,2.0,1.66,,boundary,Iris-setosa
8105,2.0,1.72,,boundary,Iris-setosa
8106,2.0,1.79,,boundary,Iris-setosa
8107,2.0,1.86,,boundary,Iris-setosa
8108,2.0,1.93,,boundary,Iris-setosa
8109,2.0,2.0,,boundary,Iris-setosa
8110,2.0,2.07,,boundary,Iris-setosa
8111,2.0,2.14,,boundary,Iris-setosa
8112,2.0,2.21,,boundary,Iris-setosa
8113,2.0,2.28,,boundary,Iris-versicolor
8114,2.0,2.35,,boundary,Iris-versicolor
8115,2.0,2.41,,boundary,Iris-versicolor
8116,2.0,2.48,,boundary,Iris-versicolor
8117,2.0,2.55,,boundary,Iris-versicolor
8118,2.0,2.62,,boundary,Iris-versicolor
8119,2.0,2.69,,boundary,Iris-versicolor
8120,2.0,2.76,,boundary,Iris-versicolor
8121,2.0,2.83,,boundary,Iris-versicolor
8122,2.0,2.9,,boundary,Iris-versicolor
8123,2.0,2.97,,boundary,Iris-versicolor
8124,2.0,3.04,,boundary,Iris-versicolor
8125,2.0,3.1,,boundary,Iris-versicolor
8126,2.0,3.17,,boundary,Iris-versicolor
8127,2.0,3.24,,boundary,Iris-versicolor
8128,2.0,3.31,,boundary,Iris-versicolor
8129,2.0,3.38,,boundary,Iris-versicolor
8130,2.0,3.45,,boundary,Iris-versicolor
8131,2.0,3.52,,boundary,Iris-versicolor
8132,2.0,3.59,,boundary,Iris-versicolor
8133,2.0,3.66,,boundary,Iris-versicolor
8134,2.0,3.73,,boundary,Iris-versicolor
8135,2.0,3.79,,boundary,Iris-versicolor
8136,2.0,3.86,,boundary,Iris-versicolor
8137,2.0,3.93,,boundary,Iris-versicolor
8138,2.0,4.0,,boundary,Iris-versicolor
8139,2.0,4.07,,boundary,Iris-versicolor
8140,2.0,4.14,,boundary,Iris-versicolor
8141,2.0,4.21,,boundary,Iris-versicolor
8142,2.0,4.28,,boundary,Iris-versicolor
8143,2.0,4.35,,boundary,Iris-versicolor
8144,2.0,4.42,,boundary,Iris-versicolor
8145,2.0,4.48,,boundary,Iris-versicolor
8146,2.0,4.55,,boundary,Iris-virginica
8147,2.0,4.62,,boundary,Iris-virginica
8148,2.0,4.69,,boundary,Iris-virginica
8149,2.0,4.76,,boundary,Iris-virginica
8150,2.0,4.83,,boundary,Iris-virginica
8151,2.0,4.9,,boundary,Iris-virginica
8152,2.0,4.97,,boundary,Iris-virginica
8153,2.0,5.04,,boundary,Iris-virginica
8154,2.0,5.11,,boundary,Iris-virginica
8155,2.0,5.17,,boundary,Iris-virginica
8156,2.0,5.24,,boundary,Iris-virginica
8157,2.0,5.31,,boundary,Iris-virginica
8158,2.0,5.38,,boundary,Iris-virginica
8159,2.0,5.45,,boundary,Iris-virginica
8160,2.0,5.52,,boundary,Iris-virginica
8161,2.0,5.59,,boundary,Iris-virginica
8162,2.0,5.66,,boundary,Iris-virginica
8163,2.0,5.73,,boundary,Iris-virginica
8164,2.0,5.8,,boundary,Iris-virginica
8165,2.0,5.86,,boundary,Iris-virginica
8166,2.0,5.93,,boundary,Iris-virginica
8167,2.0,6.0,,boundary,Iris-virginica
8168,2.0,6.07,,boundary,Iris-virginica
8169,2.0,6.14,,boundary,Iris-virginica
8170,2.0,6.21,,boundary,Iris-virginica
8171,2.0,6.28,,boundary,Iris-virginica
8172,2.0,6.35,,boundary,Iris-virginica
8173,2.0,6.42,,boundary,Iris-virginica
8174,2.0,6.49,,boundary,Iris-virginica
8175,2.0,6.55,,boundary,Iris-virginica
8176,2.0,6.62,,boundary,Iris-virginica
8177,2.0,6.69,,boundary,Iris-virginica
8178,2.0,6.76,,boundary,Iris-virginica
8179,2.0,6.83,,boundary,Iris-virginica
8180,2.0,6.9,,boundary,Iris-virginica
8181,2.02,0.0,,boundary,Iris-setosa
8182,2.02,0.07,,boundary,Iris-setosa
8183,2.02,0.14,,boundary,Iris-setosa
8184,2.02,0.21,,boundary,Iris-setosa
8185,2.02,0.28,,boundary,Iris-setosa
8186,2.02,0.35,,boundary,Iris-setosa
8187,2.02,0.41,,boundary,Iris-setosa
8188,2.02,0.48,,boundary,Iris-setosa
8189,2.02,0.55,,boundary,Iris-setosa
8190,2.02,0.62,,boundary,Iris-setosa
8191,2.02,0.69,,boundary,Iris-setosa
8192,2.02,0.76,,boundary,Iris-setosa
8193,2.02,0.83,,boundary,Iris-setosa
8194,2.02,0.9,,boundary,Iris-setosa
8195,2.02,0.97,,boundary,Iris-setosa
8196,2.02,1.03,,boundary,Iris-setosa
8197,2.02,1.1,,boundary,Iris-setosa
8198,2.02,1.17,,boundary,Iris-setosa
8199,2.02,1.24,,boundary,Iris-setosa
8200,2.02,1.31,,boundary,Iris-setosa
8201,2.02,1.38,,boundary,Iris-setosa
8202,2.02,1.45,,boundary,Iris-setosa
8203,2.02,1.52,,boundary,Iris-setosa
8204,2.02,1.59,,boundary,Iris-setosa
8205,2.02,1.66,,boundary,Iris-setosa
8206,2.02,1.72,,boundary,Iris-setosa
8207,2.02,1.79,,boundary,Iris-setosa
8208,2.02,1.86,,boundary,Iris-setosa
8209,2.02,1.93,,boundary,Iris-setosa
8210,2.02,2.0,,boundary,Iris-setosa
8211,2.02,2.07,,boundary,Iris-setosa
8212,2.02,2.14,,boundary,Iris-setosa
8213,2.02,2.21,,boundary,Iris-setosa
8214,2.02,2.28,,boundary,Iris-versicolor
8215,2.02,2.35,,boundary,Iris-versicolor
8216,2.02,2.41,,boundary,Iris-versicolor
8217,2.02,2.48,,boundary,Iris-versicolor
8218,2.02,2.55,,boundary,Iris-versicolor
8219,2.02,2.62,,boundary,Iris-versicolor
8220,2.02,2.69,,boundary,Iris-versicolor
8221,2.02,2.76,,boundary,Iris-versicolor
8222,2.02,2.83,,boundary,Iris-versicolor
8223,2.02,2.9,,boundary,Iris-versicolor
8224,2.02,2.97,,boundary,Iris-versicolor
8225,2.02,3.04,,boundary,Iris-versicolor
8226,2.02,3.1,,boundary,Iris-versicolor
8227,2.02,3.17,,boundary,Iris-versicolor
8228,2.02,3.24,,boundary,Iris-versicolor
8229,2.02,3.31,,boundary,Iris-versicolor
8230,2.02,3.38,,boundary,Iris-versicolor
8231,2.02,3.45,,boundary,Iris-versicolor
8232,2.02,3.52,,boundary,Iris-versicolor
8233,2.02,3.59,,boundary,Iris-versicolor
8234,2.02,3.66,,boundary,Iris-versicolor
8235,2.02,3.73,,boundary,Iris-versicolor
8236,2.02,3.79,,boundary,Iris-versicolor
8237,2.02,3.86,,boundary,Iris-versicolor
